rank	name	country	gender	birthday	rating	age	title
1684.	Ivekovic, Tihana 	CRO	F	1995	2111	20	WFM
1685.	Turebayeva, Alfiya 	KAZ	F	1971	2111	44	WIM
1686.	Mihalevica, Diana 	LAT	F	1985	2111	30	
1687.	Majboroda, Evgenija 	UKR	F	1987	2111	28	WIM
1688.	Shickova, Nastja 	RUS	F	1983	2111	32	
1689.	Sreeparna, Chakraborty 	IND	F	1977	2111	38	
1690.	Naiditsch, Jevgenija 	GER	F	1987	2111	28	
1691.	Yakushenkova, Guzel 	RUS	F	1962	2111	53	WFM
1692.	Citra, Dewi Ardhiani Anastasia 	INA	F	1994	2111	21	WFM
1693.	Vujnovic, Patricija 	CRO	F	1995	2111	20	
1694.	Kozak, Svetlana 	UKR	F	1972	2110	43	
1695.	Rogozenco, Teodora 	GER	F	2000	2110	15	
1696.	Siekanska, Izabela 	POL	F	1966	2110	49	
1697.	Zrazhevskaya, Natalia 	UKR	F	1966	2110	49	
1698.	Valentova, Eva 	CZE	F	1973	2110	42	
1699.	Radanska, Violeta 	BUL	F	1973	2110	42	
1700.	Gueci, Tea 	ITA	F	1999	2110	16	WFM
1701.	Von der Weth, Carola 	GER	F	1959	2110	56	WFM
1702.	Ivanova, Tatiana 	RUS	F	1989	2110	26	WFM
1703.	Dimovski, Aleksandra 	BIH	F	1985	2110	30	
1704.	Korniyuk, Mariya 	UKR	F	1992	2110	23	WFM
1705.	Stomatova, Victoria 	RUS	F	1986	2110	29	WFM
1706.	Omutnykh-Gubatenko, Natalia 	UKR	F	1975	2110	40	WFM
1707.	Nikolaeva, Darya 	RUS	F	1988	2110	27	
1708.	Panova, Natalija 	RUS	F	1978	2110	37	
1709.	Kovaleva, Olga 	RUS	F	1970	2110	45	WFM
1710.	West, Vanessa A. 	USA	F	1988	2110	27	
1711.	Spirina, Natalia 	RUS	F	1979	2109	36	WFM
1712.	Labedz, Patrycja 	POL	F	1992	2109	23	WFM
1713.	Puzanenko, Oksana 	RUS	F	1983	2109	32	
1714.	Tuominen, Tanja 	FIN	F	1979	2109	36	WIM
1715.	Wang, Yu 	CHN	F	1994	2109	21	
1716.	Pascual Palomo, Lucia 	ESP	F	1988	2109	27	WFM
1717.	Sahakyan, Nona 	ARM	F	1981	2109	34	
1718.	Miguez Rodriguez, Damarka G. 	CUB	F	1982	2109	33	WFM
1719.	Mokriak, Liudmila 	UKR	F	1984	2109	31	WIM
1720.	Xu, Huahua 	CHN	F	1994	2109	21	WIM
1721.	Barantseva, Svetlana 	UKR	F	1973	2109	42	WFM
1722.	Mai, Iris 	GER	F	1962	2109	53	WIM
1723.	Lakshmi, Sahiti P. 	IND	F	1993	2108	22	WIM
1724.	Hasanova, Turkan 	AZE	F	1992	2108	23	WFM
1725.	Babic, Marijana 	SRB	F	1984	2108	31	WIM
1726.	Antonenko, Valeria 	RUS	F	1987	2108	28	WFM
1727.	Eryshkanova, Anastasiya 	RUS	F	1994	2108	21	WFM
1728.	Bellin, Jana M 	ENG	F	1947	2108	68	WGM
1729.	Qveliashvili, Tinatin 	GEO	F	1981	2108	34	
1730.	Hummatova, Samaya 	GEO	F	1986	2108	29	
1731.	Belaya, Nastasya 	RUS	F	1980	2108	35	
1732.	Devulder, Armine 	FRA	F	1972	2108	43	
1733.	Titorenko, Natalia I 	RUS	F	1951	2108	64	WIM
1734.	Schroecker, Maria-Luise 	AUT	F	1976	2108	39	WFM
1735.	Vifleemskaia, Svetlana 	RUS	F	1974	2108	41	WFM
1736.	Meleshko, Tatiana 	RUS	F	1989	2108	26	WFM
1737.	Moylan, Laura 	AUS	F	1983	2108	32	WIM
1738.	Bogatko, Tana 	BLR	F	1964	2108	51	WFM
1739.	Paidla, Kaja J. 	EST	F	1966	2107	49	
1740.	Yakupova, Aysyla 	RUS	F	1990	2107	25	
1741.	Jilemnicka, Jana 	CZE	F	1980	2107	35	
1742.	Hani, Wardah 	INA	F	1999	2107	16	WFM
1743.	Etcheverry, Maria Emilia 	ARG	F	1976	2107	39	
1744.	Lazo, Xenia 	MDA	F	1989	2107	26	WFM
1745.	Shevkoplias, Svetlana 	RUS	F	1988	2107	27	WFM
1746.	Alegria Cruz, Deborah 	CUB	F	1997	2107	18	WFM
1747.	Son, Olga 	UZB	F	1983	2107	32	WFM
1748.	Tarleva, Vira 	UKR	F	1987	2107	28	WFM
1749.	Batyte, Daiva 	LTU	F	1980	2107	35	WFM
1750.	Egorova, Viktoriya 	RUS	F	1986	2107	29	WFM
1751.	Smokina, Karolina 	MDA	F	1977	2107	38	WGM
1752.	Flores Villalva, Ninfa 	ECU	F	1981	2107	34	
1753.	Pedko, Olga S 	RUS	F	1943	2107	72	
1754.	Topel, Zehra 	TUR	F	1987	2106	28	WIM
1755.	Wiesner, Paula 	GER	F	1999	2106	16	
1756.	Millan Cordero, Dania 	CUB	F	1975	2106	40	WFM
1757.	Villegas, Sandra 	ARG	F	1972	2106	43	WFM
1758.	Sarai, Slavica 	AUS	F	1967	2106	48	WFM
1759.	Shabarina, Evgenia 	RUS	F	1989	2106	26	WFM
1760.	Ramirez Vasquez, Denisse 	ECU	F	1982	2106	33	WFM
1761.	Kasturi, M 	IND	F	1987	2106	28	WIM
1762.	De Kleuver, Esther 	NED	F	1968	2106	47	WIM
1763.	Dobrynina, Aleksandra 	RUS	F	1996	2106	19	WFM
1764.	Medunova, Vera 	CZE	F	1965	2106	50	WIM
1765.	Hamrakulova, Yulduz 	UZB	F	1989	2106	26	WIM
1766.	Gorczyca, Aleksandra 	POL	F	1983	2106	32	
1767.	Eriksson, Ingela S. 	AUS	F	1974	2106	41	
1768.	Forbes, Cathy 	ENG	F	1968	2106	47	WIM
1769.	Hudaikulieva, Nasiba 	TKM	F	1985	2106	30	WFM
1770.	Zepeda, Lorena 	ESA	F	1984	2106	31	WIM
1771.	Lezcano Suarez, Yusimir 	CUB	F	1974	2106	41	
1772.	Umanskaja, Elvira 	RUS	F	1970	2106	45	WFM
1773.	Ushakova, Natalia 	RUS	F	1980	2105	35	WFM
1774.	Mezioud, Amina 	ALG	F	1988	2105	27	WIM
1775.	Frey, Alisa 	GER	F	1992	2105	23	WFM
1776.	Miljkovic, Jovana 	SRB	F	1999	2105	16	WFM
1777.	Smiechowska, Joanna 	POL	F	1972	2105	43	
1778.	Varshini, V 	IND	F	1998	2105	17	WFM
1779.	Badut, Ana-Maria 	ROU	F	1983	2105	32	WFM
1780.	Peltanova, Zuzana 	CZE	F	1972	2105	43	
1781.	Bandera Castro, Yainoris 	CUB	F	1974	2105	41	WFM
1782.	Mamantov, Margarita 	ISR	F	1957	2105	58	
1783.	Ursuleac, Nicoleta-Viorica 	ROU	F	1969	2105	46	WFM
1784.	Rybarska, Janina 	POL	F	1926	2105	89	
1785.	Pernici, Barbara 	ITA	F	1956	2105	59	WFM
1786.	Szromba, Edyta 	POL	F	1985	2105	30	WFM
1787.	Grigorian, Marine 	RUS	F	1992	2105	23	WFM
1788.	Candea, Coralia-Irina 	ROU	F	1967	2105	48	WFM
1789.	Chilingirova, Pavlina 	BUL	F	1955	2105	60	WIM
1790.	Yu, Moqi 	CHN	F	1992	2105	23	
1791.	Koen, Maja 	BUL	F	1973	2105	42	WIM
1792.	Mereklishvili, Tsira 	GEO	F	1969	2105	46	
1793.	Smirnova, Anastasia 	RUS	F	1990	2105	25	WFM
1794.	Irzhanova, Victoriya 	KAZ	F	1972	2105	43	WFM
1795.	Eretova, Kveta 	CZE	F	1926	2104	89	WGM
1796.	Korytina, Natalia 	KAZ	F	1989	2104	26	WFM
1797.	Ushakiva, Yekaterina 	RUS	F	1981	2104	34	
1798.	Verko, Tatiana 	KAZ	F	1989	2104	26	WFM
1799.	Wafa, Shrook 	EGY	F	1997	2104	18	WGM
1800.	Semenova, Inna 	RUS	F	1968	2104	47	WFM
1801.	Panella, Fiammetta 	ITA	F	1988	2104	27	WFM
1802.	Khusnutdinova, Alsu 	RUS	F	1998	2103	17	WFM
1803.	Kirsanova, Ekaterina 	RUS	F	1987	2103	28	WFM
1804.	Churun, Polina 	BLR	F	1982	2103	33	WFM
1805.	Atkins, Rita 	ENG	F	1969	2103	46	WIM
1806.	Sychyova, Olga 	RUS	F	1981	2103	34	WFM
1807.	Zadorina, Nadezhda 	RUS	F	1957	2103	58	WFM
1808.	Mosionzhik, Bronia 	RUS	F	1941	2103	74	WFM
1809.	Monnisha G K 	IND	F	1998	2103	17	WIM
1810.	Ataeva, Ilona 	RUS	F	1989	2103	26	
1811.	Kudriashova, Irina 	RUS	F	1980	2103	35	WFM
1812.	Schulte, Stefanie 	GER	F	1984	2103	31	
1813.	Demidowicz, Maria 	POL	F	1991	2103	24	
1814.	Timme, Karin, Dr. 	GER	F	1964	2103	51	
1815.	Hakimifard, Raana 	IRI	F	1996	2103	19	
1816.	Drozdova, Elena 	RUS	F	1989	2103	26	WFM
1817.	Manicuta, Monica 	ROU	F	1985	2103	30	
1818.	Milosevic, Jovana 	SRB	F	1996	2103	19	WFM
1819.	Belamaric, Tanja 	CRO	F	1946	2103	69	WIM
1820.	Korchenkova, Irina 	RUS	F	1991	2103	24	WFM
1821.	Kalmykova, Anastasia 	RUS	F	1994	2103	21	WFM
1822.	Pazo Santana, Susana 	CUB	F	1988	2102	27	WFM
1823.	Andronic, Iulia 	MDA	F	1985	2102	30	
1824.	Kovanova, Mariya 	KAZ	F	1988	2102	27	WFM
1825.	Andriana, Anca 	ROU	F	1979	2102	36	WFM
1826.	Papadopoulou, Triantafilia 	GRE	F	1976	2102	39	
1827.	Mar, Karmen 	SLO	F	1987	2102	28	WIM
1828.	Matsko, Marina 	UKR	F	1973	2102	42	
1829.	Melikishvili, Tamar 	GEO	F	1987	2102	28	WFM
1830.	Batrak, Alexandra 	RUS	F	1998	2102	17	WFM
1831.	Van Run, Rieke 	NED	F	1985	2102	30	
1832.	Nandhidhaa, PV 	IND	F	1996	2102	19	WIM
1833.	Grujic, Danijela 	SRB	F	1974	2102	41	
1834.	Grebenschikova, Natalya 	RUS	F	1984	2102	31	
1835.	Tsalughelashvili, Lile 	GEO	F	1979	2102	36	WFM
1836.	Miloradovic, Jelena 	SRB	F	1978	2102	37	WFM
1837.	Protopopova, Anastasiya 	RUS	F	2000	2102	15	WFM
1838.	Barpiyeva, Gulsana 	KAZ	F	1977	2102	38	WFM
1839.	Olijnyk, Olena 	UKR	F	1983	2102	32	
1840.	Hagesather, Nina 	NOR	F	1978	2102	37	
1841.	Grandjean-Steiner, Maria 	SUI	F	1959	2102	56	WFM
1842.	Pirklova, Hana 	CZE	F	1982	2101	33	
1843.	Yarullina, Alina 	RUS	F	1991	2101	24	WFM
1844.	Torounova, Elena 	RUS	F	1970	2101	45	WFM
1845.	Khalafian, Erna 	ARM	F	1957	2101	58	
1846.	Marin, Irina-Luiza 	ROU	F	1970	2101	45	WIM
1847.	Van Parreren, Hanneke 	NED	F	1953	2101	62	WFM
1848.	Cancio-Bello Ayes, Flavia 	CUB	F	1993	2101	22	WFM
1849.	Varniene, Rita 	LTU	F	1973	2101	42	
1850.	Cua, Shercila 	PHI	F	1984	2101	31	WFM
1851.	Suess, Annegret 	GER	F	1977	2101	38	
1852.	Portnjegina, Yana 	RUS	F	1978	2101	37	
1853.	Chukhrova, Nataliya 	RUS	F	1975	2101	40	WFM
1854.	Huseynova, Nigar 	AZE	F	1985	2101	30	
1855.	Konovalova, Vera 	UKR	F	1990	2101	25	
1856.	Ratner, Anna 	UKR	F	1971	2100	44	
1857.	Steinbacher, Claudia 	GER	F	1970	2100	45	WIM
1858.	Harsanyi, Kinga 	HUN	F	1988	2100	27	WFM
1859.	Richmond, Jane 	WLS	F	1961	2100	54	WFM
1860.	Petrenko, Margarita 	RUS	F	1947	2100	68	WFM
1861.	Delaney, Ann Teresa 	IRL	F	1962	2100	53	
1862.	Drewes, Mariette 	NED	F	1967	2100	48	WFM
1863.	Deriabina, Svetlana 	RUS	F	1978	2100	37	WFM
1864.	Turczynowicz, Jolanta 	POL	F	1973	2100	42	
1865.	Gasparian, Narine 	ARM	F	1982	2100	33	WIM
1866.	Salazar, Adriana 	COL	F	1963	2100	52	WIM
1867.	Hobusch, Cornelia 	GER	F	1960	2100	55	
1868.	Tereshechkina, Maya 	RUS	F	1996	2100	19	WFM
1869.	Usoltseva, Polina 	UKR	F	1995	2100	20	
1870.	Skacelova, Libuse 	CZE	F	1958	2100	57	WFM
1871.	Efremova, Yulia 	UKR	F	1987	2100	28	WIM
